STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
Colorado,Montrose County,08,085,2595320.0,0.10010326279610991,2598.0,0.09246510272020489,2842.0
Colorado,Morgan County,08,087,1492957.0,0.16102272202079496,2404.0,0.11855334086569637,1384.0
Colorado,Otero County,08,089,847833.0,0.1414193597088106,1199.0,0.09749227227769196,1102.0
Colorado,Ouray County,08,091,131301.0,0.24219160554755864,318.0,0.6611854761952978,653.0
Colorado,Park County,08,093,676323.0,0.26584930573113735,1798.0,0.20348677335973162,1702.0
Colorado,Phillips County,08,095,73474.0,0.23409641505838802,172.0,0.3940964875158696,298.0
Colorado,Pitkin County,08,097,820042.0,0.17621048677994544,1445.0,0.20764518359194958,1730.0
Colorado,Prowers County,08,099,509636.0,0.1495184798562111,762.0,0.14312918104141165,463.0
Colorado,Pueblo County,08,101,28996625.0,0.02871713518383605,8327.0,0.03292953436123387,8868.0
Colorado,Rio Blanco County,08,103,294220.0,0.22942016178369926,675.0,0.6525601679857859,606.0
Colorado,Rio Grande County,08,105,428184.0,0.18193113241036563,779.0,0.3719626911152919,1123.0
Colorado,Routt County,08,107,1757700.0,0.12322922000341356,2166.0,0.12337824070141253,2135.0
Colorado,Saguache County,08,109,112591.0,0.47339485394036823,533.0,0.3043785676099815,353.0
Colorado,San Juan County,08,111,1938.0,1.393188854489164,27.0,2.1755162241887906,59.0
Colorado,San Miguel County,08,113,403450.0,0.19457181806915355,785.0,0.4607881655591808,1079.0
Colorado,Sedgwick County,08,115,53544.0,0.44262662483191395,237.0,1.1118354338693321,307.0
Colorado,Summit County,08,117,1645650.0,0.1767082915565278,2908.0,0.11254165069723247,2954.0
Colorado,Teller County,08,119,1164190.0,0.22685300509367026,2641.0,0.23328050523685595,3122.0
Colorado,Washington County,08,121,173700.0,0.44732297063903276,777.0,0.33594624860022393,276.0
Colorado,Weld County,08,123,86340623.0,0.0328674950608128,28378.0,0.0204082282740863,17106.0
Colorado,Yuma County,08,125,257426.0,0.31309968690031315,806.0,0.23011941170508945,772.0
Connecticut,Fairfield County,09,001,231722768.0,0.01877890566195895,43515.0,0.013199440939276655,48084.0
Connecticut,Hartford County,09,003,270480132.0,0.014377026405769426,38887.0,0.01192988393871621,42012.0
Connecticut,Litchfield County,09,005,17103325.0,0.04255897610552334,7279.0,0.028980800576442763,8731.0
Connecticut,Middlesex County,09,007,18247805.0,0.05639582404568659,10291.0,0.04317548648592273,9211.0
Connecticut,New Haven County,09,009,251774919.0,0.015697353873441223,39522.0,0.01176674750053539,36269.0
Connecticut,New London County,09,011,63290546.0,0.026700670270722583,16899.0,0.023222852183183474,14504.0
Connecticut,Tolland County,09,013,13912614.0,0.09329662995034578,12980.0,0.04578665838528906,9001.0
Connecticut,Windham County,09,015,8914290.0,0.07264740097080082,6476.0,0.050400175777691694,6230.0
Delaware,Kent County,10,001,32786625.0,0.03599333569710209,11801.0,0.03368234009902968,9173.0
Delaware,New Castle County,10,003,134453844.0,0.019607472137427324,26363.0,0.014348583516773546,23373.0
Delaware,Sussex County,10,005,41258045.0,0.03085943602029616,12732.0,0.02565671458815393,9334.0
District of Columbia,District of Columbia,11,001,343160235.0,0.019450388824917317,66746.0,0.018538939673543694,60637.0
Florida,Alachua County,12,001,67792770.0,0.041951376230828154,28440.0,0.032111834246226593,24100.0
Florida,Baker County,12,003,1874664.0,0.1946482142933347,3649.0,0.12535005880760472,1102.0
Florida,Bay County,12,005,43557815.0,0.033371738228834484,14536.0,0.03342939944787573,16461.0
Florida,Bradford County,12,007,1958535.0,0.17712218571534336,3469.0,0.19081822689037117,1832.0
Florida,Brevard County,12,009,247206120.0,0.014244792968717763,35214.0,0.009998050769673656,26434.0
Florida,Broward County,12,011,846808641.0,0.012496802096283757,105824.0,0.007316065150030677,87230.0
Florida,Calhoun County,12,013,738660.0,0.2692713833157339,1989.0,0.2065184740162211,1100.0
Florida,Charlotte County,12,015,46420442.0,0.034366325077214904,15953.0,0.024174702448774683,9538.0
Florida,Citrus County,12,017,27260675.0,0.040985778965487836,11173.0,0.030900925876810644,7410.0
Florida,Clay County,12,019,33833769.0,0.06651342923101473,22504.0,0.03509937610970563,13367.0
Florida,Collier County,12,021,117459264.0,0.025893232227302224,30414.0,0.016460957843365202,17034.0
Florida,Columbia County,12,023,7697690.0,0.09428802666774058,7258.0,0.07908765526671495,5445.0
Florida,DeSoto County,12,027,3120936.0,0.09968163397134706,3111.0,0.07242102635541563,1439.0
Florida,Dixie County,12,029,831750.0,0.13381424706943193,1113.0,0.15659368672522542,1290.0
Florida,Duval County,12,031,419599480.0,0.013335812522932583,55957.0,0.01005074803621852,54087.0
Florida,Escambia County,12,033,140828400.0,0.02177046675244482,30659.0,0.020175286009352072,23039.0
Florida,Flagler County,12,035,18742911.0,0.05419649060916952,10158.0,0.03899198556840868,4792.0
Florida,Franklin County,12,037,744219.0,0.2155279561526916,1604.0,0.3292927831301978,1684.0
Florida,Gadsden County,12,039,2994420.0,0.13832394921220137,4142.0,0.1314898140611856,3853.0
Florida,Gilchrist County,12,041,1016568.0,0.16004831944346076,1627.0,0.24110921073306232,1335.0
Florida,Glades County,12,043,590992.0,0.25127243685193706,1485.0,0.2096212934513012,453.0
Florida,Gulf County,12,045,1183657.0,0.20157866679282932,2386.0,0.2278287901902651,1583.0
Florida,Hamilton County,12,047,914624.0,0.22643184521726958,2071.0,0.21709412606333625,1226.0
Florida,Hardee County,12,049,1208970.0,0.08486562942008487,1026.0,0.12428874845950127,1896.0
Florida,Hendry County,12,051,1305856.0,0.19221108606155657,2510.0,0.08258178131170286,1857.0
Florida,Hernando County,12,053,39109959.0,0.040900068445482135,15996.0,0.036854746050041604,10120.0
Florida,Highlands County,12,055,14551600.0,0.049204211220759235,7160.0,0.04045221904676219,5854.0
Florida,Hillsborough County,12,057,883650152.0,0.01152390454180559,101831.0,0.008691515200005854,80578.0
Florida,Holmes County,12,059,1192198.0,0.16524100862440635,1970.0,0.20061295595863432,1588.0
Florida,Indian River County,12,061,27174798.0,0.04368017749386766,11870.0,0.027358787422912794,7126.0
Florida,Jackson County,12,063,4728416.0,0.09349854158348166,4421.0,0.09513540239957531,4310.0
Florida,Jefferson County,12,065,721803.0,0.25436303257259946,1836.0,0.21896475789228761,1054.0
Florida,Lafayette County,12,067,348541.0,0.21059215415116156,734.0,0.2805929974102245,688.0
Florida,Lake County,12,069,103080964.0,0.031076542900782343,32034.0,0.01913960534307516,19830.0
Florida,Lee County,12,071,396826176.0,0.012705059053362448,50417.0,0.008288074639191519,29746.0
Florida,Leon County,12,073,76200960.0,0.03967141621312908,30230.0,0.030603718268903974,22713.0
Florida,Levy County,12,075,2635750.0,0.10736981883714312,2830.0,0.12186099142620882,2240.0
Florida,Liberty County,12,077,380650.0,0.24589517929856824,936.0,0.4697380307136405,1066.0
Florida,Madison County,12,079,1016125.0,0.16710542502152786,1698.0,0.2065311418685121,1719.0
Florida,Manatee County,12,081,138316650.0,0.022234488761837423,30754.0,0.018079832531073797,18474.0
Florida,Marion County,12,083,101426908.0,0.02503280490419761,25390.0,0.01616608839111613,15964.0
Florida,Martin County,12,085,27442600.0,0.04380780246769621,12022.0,0.035616247958580906,8856.0
Florida,Miami-Dade County,12,086,1089382305.0,0.008972883032095882,97749.0,0.006553260159837257,102258.0
Florida,Monroe County,12,087,12718125.0,0.05193375595852376,6605.0,0.05300807707631569,5854.0
Florida,Nassau County,12,089,10058674.0,0.06931331107857756,6972.0,0.04849752593582103,4496.0
Florida,Okaloosa County,12,091,70604068.0,0.031760209624181995,22424.0,0.034144669961302304,19733.0
Florida,Okeechobee County,12,093,3688110.0,0.06382672967997159,2354.0,0.07961002783598682,2314.0
Florida,Orange County,12,095,651160264.0,0.01744132839162311,113571.0,0.010633088751122208,88233.0
Florida,Osceola County,12,097,72307338.0,0.044071598929558156,31867.0,0.027405677642569848,21444.0
Florida,Palm Beach County,12,099,760247880.0,0.011373395740347214,86466.0,0.007901186306191743,61557.0
Florida,Pasco County,12,101,221875600.0,0.019116117319795414,42414.0,0.015115282970776326,29577.0
Florida,Pinellas County,12,103,551652312.0,0.010667951301906262,58850.0,0.00830729510866291,46088.0
Florida,Polk County,12,105,347016334.0,0.015625201089237487,54222.0,0.01219088224022447,35277.0
Florida,Putnam County,12,107,6434824.0,0.05648950149996332,3635.0,0.05030963138351823,2990.0
Florida,Santa Rosa County,12,113,35841668.0,0.046811437458770054,16778.0,0.04009191641458739,16241.0
Florida,Sarasota County,12,115,177125754.0,0.019011351675036484,33674.0,0.014000634029440578,21976.0
Florida,Seminole County,12,117,137496447.0,0.030723702991394392,42244.0,0.025922473338951042,35348.0
Florida,St. Johns County,12,109,66832392.0,0.036105246689359854,24130.0,0.023108221699128365,14460.0
Florida,St. Lucie County,12,111,64931160.0,0.03392978040127421,22031.0,0.020042942105156874,13796.0
Florida,Sumter County,12,119,25122612.0,0.04457339069679538,11198.0,0.04010084955347511,7464.0
Florida,Suwannee County,12,121,2498025.0,0.09807748121015603,2450.0,0.07992692395524092,2415.0
Florida,Taylor County,12,123,1118572.0,0.18210718666299533,2037.0,0.145521863429723,1863.0
Florida,Union County,12,125,1026392.0,0.3396363182877497,3486.0,0.27052701487141984,1609.0
Florida,Volusia County,12,127,196621128.0,0.019449079755050537,38241.0,0.010634158675546963,22891.0
Florida,Wakulla County,12,129,1604554.0,0.1776194506386198,2850.0,0.11877394636015326,2294.0
Florida,Walton County,12,131,8439720.0,0.073355514163977,6191.0,0.08468614718614718,6260.0
Florida,Washington County,12,133,1593600.0,0.14294678714859438,2278.0,0.1594765896544674,1833.0
Georgia,Appling County,13,001,579552.0,0.049175915189663744,285.0,0.20437448362829935,2538.0
Georgia,Atkinson County,13,003,98496.0,0.1421377517868746,140.0,0.29178338001867415,500.0
Georgia,Bacon County,13,005,453173.0,0.11695312827551509,530.0,0.22356493469985744,676.0
Georgia,Baker County,13,007,27594.0,0.3370297890845836,93.0,0.8410518471201958,158.0
Georgia,Baldwin County,13,009,4226835.0,0.09054055812445955,3827.0,0.07303718585217678,3032.0
Georgia,Banks County,13,011,431204.0,0.1848313095425831,797.0,0.22224060820842353,967.0
Georgia,Barrow County,13,013,6679259.0,0.0971964105599139,6492.0,0.07869822757847608,5978.0
Georgia,Bartow County,13,015,7583184.0,0.09474911857604933,7185.0,0.05028515046997879,6079.0
Georgia,Ben Hill County,13,017,468664.0,0.14125258180700886,662.0,0.18730629787731712,1025.0
Georgia,Berrien County,13,019,643484.0,0.18772805539842483,1208.0,0.16098802881750718,743.0
Georgia,Bibb County,13,021,24903120.0,0.04614281262749406,11491.0,0.027440635692204726,6865.0
Georgia,Bleckley County,13,023,623329.0,0.12064254992147005,752.0,0.4422550982184933,1098.0
Georgia,Brantley County,13,025,335880.0,0.23847802786709538,801.0,0.1080795034621318,723.0
Georgia,Brooks County,13,027,463710.0,0.19538073364818528,906.0,0.4734709592255793,1033.0
Georgia,Bryan County,13,029,2276460.0,0.20979942542368413,4776.0,0.13622072571018257,4811.0
Georgia,Bulloch County,13,031,12294240.0,0.08248578195968194,10141.0,0.06702711110856109,5257.0
Georgia,Burke County,13,033,603423.0,0.14086304300631564,850.0,0.24321148614933927,1511.0
Georgia,Butts County,13,035,2411400.0,0.13291034253960354,3205.0,0.17260647255136094,3157.0
Georgia,Calhoun County,13,037,358701.0,0.2840806131011622,1019.0,0.3066631535804204,419.0
Georgia,Camden County,13,039,6325207.0,0.08807616889059916,5571.0,0.09175198143060721,5832.0
Georgia,Candler County,13,043,278174.0,0.29477952648342404,820.0,0.43413501555175893,991.0
Georgia,Carroll County,13,045,13947276.0,0.07288878487813678,10166.0,0.049111842181130176,7240.0
Georgia,Catoosa County,13,047,3808797.0,0.12702173415910586,4838.0,0.10546940474057463,4562.0
Georgia,Charlton County,13,049,582750.0,0.1262977262977263,736.0,0.3062656451490556,969.0
Georgia,Chatham County,13,051,118425528.0,0.023077794510656523,27330.0,0.02256942252412096,21915.0
Georgia,Chattahoochee County,13,053,1111428.0,0.3215682887240559,3574.0,0.5370664363146794,5521.0
Georgia,Chattooga County,13,055,910237.0,0.10557689920317455,961.0,0.10629507714128966,1271.0
Georgia,Cherokee County,13,057,39372460.0,0.045745173148947264,18011.0,0.033239897660247424,17736.0
Georgia,Clarke County,13,059,33155740.0,0.06413670755048749,21265.0,0.058165892547067326,13056.0
Georgia,Clay County,13,061,17424.0,0.4878328741965106,85.0,0.5874971480720967,103.0
Georgia,Clayton County,13,063,63164973.0,0.04182381270075109,26418.0,0.03871124847571555,22491.0
Georgia,Clinch County,13,065,65350.0,0.1117061973986228,73.0,0.28444067077053703,268.0
Georgia,Cobb County,13,067,279539568.0,0.02192677066739976,61294.0,0.015646215398768707,55840.0
Georgia,Coffee County,13,069,3505090.0,0.05711693565643108,2002.0,0.08799122889979438,2512.0
Georgia,Colquitt County,13,071,3047284.0,0.10875258098687224,3314.0,0.08725737798252767,2092.0
Georgia,Columbia County,13,073,15676291.0,0.08085458479942736,12675.0,0.04431471181530603,13049.0
Georgia,Cook County,13,075,354837.0,0.13245518364770303,470.0,0.16351899274434487,613.0
Georgia,Coweta County,13,077,17050646.0,0.05030894430627438,8578.0,0.04700458774004777,8557.0
Georgia,Crawford County,13,079,324837.0,0.295840683173407,961.0,0.5049164945797425,1313.0
Georgia,Crisp County,13,081,915571.0,0.1375098162785846,1259.0,0.2244732854001208,1576.0
Georgia,Dade County,13,083,1073943.0,0.1672342014427209,1796.0,0.18680638457797233,845.0
Georgia,Dawson County,13,085,904824.0,0.19849164036320877,1796.0,0.1609685120323418,1478.0
Georgia,DeKalb County,13,089,295513812.0,0.021733671115176167,64226.0,0.01792651804328945,61005.0
Georgia,Decatur County,13,087,1787040.0,0.1327894171367177,2373.0,0.15476941394926894,1747.0
Georgia,Dodge County,13,091,1502851.0,0.09255741254455697,1391.0,0.1462936477924975,1385.0
Georgia,Dooly County,13,093,698932.0,0.14865537706100163,1039.0,0.1360335256818132,620.0
Georgia,Dougherty County,13,095,11702086.0,0.05607547235595431,6562.0,0.07285213557831169,6278.0
Georgia,Douglas County,13,097,15367982.0,0.08114272908440419,12470.0,0.06368700358000683,11839.0
Georgia,Early County,13,099,274968.0,0.17274737423991154,475.0,0.26538295377399246,602.0
Georgia,Echols County,13,101,38940.0,0.42886492039034413,167.0,1.044516289480229,294.0
Georgia,Effingham County,13,103,4225215.0,0.09294201596841817,3927.0,0.06742678946356903,3354.0
Georgia,Elbert County,13,105,623898.0,0.2000326976525009,1248.0,0.09714629809094587,826.0
Georgia,Emanuel County,13,107,1585512.0,0.10419347188794534,1652.0,0.15002292485143798,1335.0
Georgia,Evans County,13,109,570942.0,0.1301358106427623,743.0,0.31479227559575107,1063.0
Georgia,Fannin County,13,111,1225920.0,0.13924236491777603,1707.0,0.13841522214643553,1177.0
Georgia,Fayette County,13,113,14668290.0,0.06287031412659554,9222.0,0.06305963724027093,8789.0
Georgia,Floyd County,13,115,11238428.0,0.04805832274762983,5401.0,0.04791648610040188,5335.0
Georgia,Forsyth County,13,117,42804249.0,0.042913963985210905,18369.0,0.0344684885474588,14426.0
Georgia,Franklin County,13,119,1138800.0,0.13206884439761152,1504.0,0.19642063844640478,1238.0
Georgia,Fulton County,13,121,477788200.0,0.02096493802065434,100168.0,0.015804706107424377,98139.0
Georgia,Gilmer County,13,123,1681075.0,0.143182189967729,2407.0,0.12913053292784155,1453.0
Georgia,Glascock County,13,125,41692.0,0.34778854456490454,145.0,0.534581697372395,177.0
Georgia,Glynn County,13,127,10088400.0,0.06187304230601483,6242.0,0.045798679715739345,4686.0
Georgia,Gordon County,13,129,3091500.0,0.08280769852822255,2560.0,0.07723976366423785,3363.0
Georgia,Grady County,13,131,686672.0,0.23781368688398535,1633.0,0.135181097803669,934.0
Georgia,Greene County,13,133,778492.0,0.1518320034117242,1182.0,0.16092565269602604,926.0
Georgia,Gwinnett County,13,135,320800550.0,0.01787372247335611,57339.0,0.013643421434471423,54212.0
Georgia,Habersham County,13,137,4120220.0,0.08363631068243929,3446.0,0.10300285684625207,2292.0
Georgia,Hall County,13,139,34495508.0,0.03824266046466108,13192.0,0.03150914155632617,9561.0
Georgia,Hancock County,13,141,441584.0,0.21287003152288125,940.0,0.22526987330822326,375.0
Georgia,Haralson County,13,143,1206794.0,0.14219493965001484,1716.0,0.17704249116479648,1831.0
Georgia,Harris County,13,145,2506820.0,0.09230818327602301,2314.0,0.10666533265521083,1919.0
Georgia,Hart County,13,147,1303305.0,0.10795631107070104,1407.0,0.13758028463910818,1556.0
Georgia,Heard County,13,149,255332.0,0.34464931931759435,880.0,0.29485994152777434,708.0
Georgia,Henry County,13,151,30314690.0,0.05811044084567581,17616.0,0.03285187996185302,14632.0
Georgia,Houston County,13,153,19929520.0,0.05298672521967413,10560.0,0.03660291314410272,10790.0
Georgia,Irwin County,13,155,194502.0,0.3053953172718018,594.0,0.3686285091988474,765.0
Georgia,Jackson County,13,157,6343792.0,0.07840736266258415,4974.0,0.06501683994728365,3552.0
Georgia,Jasper County,13,159,280480.0,0.1590131203650884,446.0,0.1404412553853702,916.0
Georgia,Jeff Davis County,13,161,267822.0,0.26211438940789034,702.0,0.15062430138895155,601.0
Georgia,Jefferson County,13,163,786500.0,0.10985378258105531,864.0,0.11109731679288468,698.0
Georgia,Jenkins County,13,165,215675.0,0.1965920945867625,424.0,0.23013881647549528,565.0
Georgia,Johnson County,13,167,433620.0,0.24998846916655135,1084.0,0.1859371034805864,762.0
Georgia,Jones County,13,169,737048.0,0.14951536399257578,1102.0,0.33235828371469156,2686.0
Georgia,Lamar County,13,171,742480.0,0.21468591746579033,1594.0,0.11938250428816467,522.0
Georgia,Lanier County,13,173,313710.0,0.4558350068534634,1430.0,0.4192780642602142,1057.0
Georgia,Laurens County,13,175,2719098.0,0.055312460234974985,1504.0,0.09290188359465724,3108.0
